Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16-09-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Middle income,MIC,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.90635,77.55324,79.59318,79.59024,81.27976,83.99685,84.72445,84.95179,85.06479,86.10268,86.69004,88.31093,89.57508,88.61384,88.57707,89.85817,91.07396,91.56037,91.9153,92.2364,92.43675,92.26774,91.23112,,91.39441,,91.74907,92.42873,,,,
North Macedonia,MKD,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.47324,97.56195,98.00499,,98.98571,98.19588,97.85853,98.42803,97.47057,97.88499,99.10267,98.78706,98.98883,99.75556,98.65554,,,,,,99.71629,,,,,,,
Mali,MLI,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,65.20367,,,69.63304,56.56446,,62.17641,66.44971,,,,,,,,,,,,77.2634,71.13048,73.63531,73.17729,80.40744,70.15679,70.83998,,81.65858,83.18688,85.44838,91.79131,,,,78.1587,68.06439,79.57796,,,,,
Malta,MLT,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,93.70845,98.83556,96.33895,96.2483,100,98.51782,98.18182,100,,,,100,,96.07619,98.66444,100,98.55471,99.24812,98.41994,97.55752,99.86699,98.00944,89.42806,100,100,100,98.02657,100,99.41013,99.44828,97.36149,99.92819,,100,98.1125,94.97748,99.56507,,,98.08044,100,97.83356,,93.6745,97.14555,97.74222,,,,,
Myanmar,MMR,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,63.85515,73.98834,43.13754,,,,,,,,,,,,,,,,,,,,,,,,,,70.73796,65.30867,67.48901,66.00177,70.86247,,,70.3027,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,70.95701,72.88952,76.32126,74.13079,76.33952,70.55347,75.7285,77.1546,78.06977,80.04171,80.71027,79.50418,81.73778,80.82558,81.59901,82.26492,83.54622,83.00611,85.7354,86.62228,87.29258,87.5265,87.78688,88.42379,88.73068,89.04007,90.09615,90.26549,90.88826,92.12183,93.18232,89.19545,87.86541,90.62632,91.00908,90.76591,90.14649,89.72764,88.97635,85.25821,86.00381,86.8764,88.32392,90.13361,90.69714,,,,
Montenegro,MNE,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.84374,99.65462,99.67751,,,,
Mongolia,MNG,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.10119,84.62155,,97.11365,96.78622,98.63538,98.4706,99.86977,99.09064,,,,,,,,,,,,,99.54684,99.76341,,,,
Northern Mariana Islands,MNP,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,31.58379,,48.43395,46.40146,,,,53.50395,,50.0938,48.99368,49.06638,54.52568,,,,52.57917,60.87933,,66.70367,,,62.89802,62.90867,68.69869,66.51949,63.76626,64.28921,61.92471,59.98626,63.33528,64.2767,66.78853,75.53374,,,,,,
Mauritania,MRT,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,69.96198,88.2904,,,,,,,,,,33.35248,,40.72012,45.18965,47.75761,46.56695,49.6122,,,,53.01245,,,49.13669,,,51.7879,55.63875,54.8835,,35.11454,,,53.9851,,55.26521,55.90724,,61.86801,63.63329,,,,
Mauritius,MUS,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.11163,69.51928,75.30747,72.06669,78.19644,81.01266,81.59616,81.32432,83.69997,80.66524,83.91581,85.36794,86.49322,84.93557,85.85849,86.93463,90.44905,89.31593,88.4575,89.07857,88.72482,91.97439,83.33333,92.85936,90.04713,90.27535,90.49404,98.79534,,,,
Malawi,MWI,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,83.62392,85.50203,79.40753,88.98005,75.76361,76.97476,97.35055,77.60086,77.86358,88.74897,78.9659,81.25366,78.36465,82.4999,76.63986,86.09408,88.30731,89.12503,86.5057,78.34827,77.33585,,84.1503,,,,81.87298,84.39036,82.71936,,,80.223,82.22983,81.94001,87.07768,83.41094,88.40344,88.1921,84.38798,,,,,,,,,,
Malaysia,MYS,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05798,100,99.37038,,,,99.36949,98.54758,96.60087,96.92686,95.40396,94.39684,94.06525,92.08678,90.57679,88.60501,87.73989,87.06874,90.41548,,,,,
North America,NAC,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.08577,98.10212,98.08783,,,,
Namibia,NAM,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.59522,,,,,,96.7087,89.50735,100,,,,,92.65128,92.59978,,93.25318,94.5505,94.7292,,,96.74862,,,,,,,,,
New Caledonia,NCL,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,86.5406,85.32351,,85.91629,86.07741,87.49256,92.2626,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,33.91813,31.01075,36.58641,31.51564,38.81512,49.43559,46.45754,37.87568,,45.2779,,,,,,,,,37.23315,63.66175,41.73508,,,,,47.83619,,47.60979,47.24771,49.7062,57.64267,56.93293,61.30638,68.34987,70.98655,49.90788,56.31326,56.16118,76.1233,70.0698,61.97104,68.51891,62.00596,,56.04456,,,,,,
Nigeria,NGA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.12986,,,,,,,,,,60.99738,,,,,,,,,,,,
Nicaragua,NIC,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.90504,,,,,97.71095,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,64.10619,65.56316,67.50041,68.80528,69.90534,71.27312,72.34503,73.61197,74.36214,74.63045,75.25311,75.48425,76.14662,77.4656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.47036,100,99.84363,99.90946,100,100,99.80689,100,99.25906,99.89265,99.52315,100,100,100,98.46391,100,99.86252,100,99.33463,,,,,
Nepal,NPL,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.46818,,,,,,,,79.55973,81.10221,88.01673,85.39937,82.86272,,,,87.998,,,,,86.48812,86.90904,86.32065,86.06088,80.77195,,,,,
Nauru,NRU,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,91.3022,91.85793,91.21399,91.07816,90.60161,90.98805,91.10368,91.32477,91.46165,92.06101,92.22767,92.80976,93.17284,93.56842,94.40866,95.07321,95.48902,96.07854,96.46903,96.90092,96.91948,96.96806,97.02688,97.14948,97.30175,97.36592,97.55999,97.55328,96.72979,97.20609,97.6273,97.56913,97.56217,97.52933,,,,
Oman,OMN,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,93.42105,,92.06642,97.0696,,,,91.75868,91.72584,93.1418,92.49358,95.07296,93.66259,94.76985,95.50774,,96.72653,,97.90486,98.79032,98.49732,98.96578,,,98.9925,99.81262,98.99147,98.56667,,,,,,,,,100,100,99.80737,99.64189,98.83381,98.82031,100,,,,
Other small states,OSS,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,68.51253,67.00668,,,,,,,,68.93122,70.26016,72.17317,71.51372,70.48549,73.2429,73.73535,,,,78.4624,79.64384,79.43421,,,81.31214,,83.21658,82.95452,83.81976,84.85627,,86.73195,87.2133,88.68637,87.03986,87.79125,87.80158,88.37221,88.82498,88.99818,88.80592,89.9367,89.32742,89.34994,88.82797,88.66323,,,,
Pakistan,PAK,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3733,76.60718,78.38409,73.15814,73.9542,76.77488,74.7767,79.82268,75.31853,80.03134,,86.60648,,88.17364,,,,
Panama,PAN,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.00437,95.63541,97.71581,99.89981,98.54876,97.44,97.73843,97.49112,,,,,98.34927,,,,,
Peru,PER,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,67.94958,75.0156,84.75827,84.53979,,,,,,,,,,,,,,,,,,94.38373,95.01361,95.54549,95.7725,,96.62992,96.92163,96.03033,96.47194,95.41946,95.80817,95.25839,92.98795,88.85211,98.31446,93.74088,94.74466,94.83554,93.76628,95.10198,,,,
Philippines,PHL,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.81037,,,97.61111,97.01086,96.38437,92.64329,97.55757,96.86416,98.13635,97.8041,,,,,,97.00549,96.63713,96.97016,,,,,
Palau,PLW,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.16129,,,,,,,,
Papua New Guinea,PNG,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.56814,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.69157,98.03523,98.32023,,98.5555,98.70937,98.90618,99.02756,99.52972,,,,,
Pre-demographic dividend,PRE,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,58.28004,56.07132,55.16205,55.14425,54.69544,53.87125,53.18569,52.85694,52.97529,51.71719,48.03506,48.27097,46.99672,46.26438,47.32509,48.32055,48.76955,50.37989,51.16274,51.34111,50.71896,50.46099,49.61578,50.35817,51.39758,52.23621,51.71063,53.09055,53.32316,56.02378,58.06995,59.81945,62.70645,63.71139,65.18517,67.32521,68.96468,68.54542,69.54282,70.61283,71.07797,71.31306,71.97256,72.10079,72.15037,71.83307,,,,,
Puerto Rico,PRI,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.98615,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,42.39206,44.48572,45.54792,50.70389,93.9666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.53997,93.59169,92.01975,90.50348,91.55488,91.20814,90.06002,,88.36898,89.46578,90.25329,92.32814,93.3876,94.37356,,,,,,,,,,
West Bank and Gaza,PSE,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.57291,,,100,100,98.57284,98.96487,99.65455,98.45373,,99.80379,99.99781,97.42558,97.87568,100,96.62386,99.05984,98.87081,100,99.70047,97.54627,97.48525,,,,
Pacific island small states,PSS,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,80.51132,80.46995,80.04122,78.6472,77.07471,76.76563,79.94024,79.38822,78.97022,78.5573,78.0137,77.66212,77.91935,78.28561,78.48905,77.7702,78.71883,79.17852,82.68068,80.26085,80.90044,82.60675,81.21226,83.25572,84.18459,,,,,,,92.18755,92.14009,91.96948,92.58249,93.07124,93.63557,94.12959,94.09417,,,,,
Post-demographic dividend,PST,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,96.33546,96.66454,96.4392,96.373,96.79989,97.1399,97.47033,97.3169,97.20976,97.16073,97.03406,96.79108,97.00972,97.34976,97.13917,96.96003,97.32566,97.36559,97.51081,97.65868,97.7594,97.78643,97.74061,97.65735,97.59752,97.67704,97.61516,97.52002,97.70267,97.67427,97.64727,97.64826,97.66351,97.64347,97.70603,97.277,97.59958,97.59606,97.55323,,,,
French Polynesia,PYF,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,98.82812,100,100,100,100,100,100,99.03632,99.25424,100,100,,100,99.29117,99.19759,98.93563,100,100,98.26712,100,93.45441,99.74208,100,99.73392,100,,,,,,,,,100,100,100,99.78205,99.19813,,100,,100,99.52277,98.99711,99.10936,98.66245,,,,,
Romania,ROU,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.49648,,,,,,99.60982,,99.30009,99.09966,99.56461,99.6191,99.28427,99.22185,,,98.82102,98.77884,99.03928,98.64462,,,,99.15167,99.07368,,,,,
Russian Federation,RUS,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.62864,99.83243,100,,,,,,
Rwanda,RWA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,8.9791,7.90051,7.03323,,6.81069,,,,,,,,,82.92931,85.27594,84.6134,84.12937,81.06215,80.28486,79.78983,,,,,,,,,,,,,,,,,,,,80.17439,74.2635,71.03562,67.14811,70.9663,78.12549,72.04403,,,,
South Asia,SAS,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,79.70671,80.10338,82.87674,74.73043,75.50073,76.56407,77.77803,78.99846,80.21269,81.47135,82.71157,83.93976,85.1275,86.29467,87.49351,86.87778,89.25374,91.28437,85.41895,86.19562,87.41181,88.25425,88.49238,89.3026,90.29702,90.75379,90.97846,90.19353,90.29015,89.59067,90.72861,89.68054,91.43389,,,,
Saudi Arabia,SAU,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.08791,,,,100,100,92.43474,94.22184,88.2992,94.30445,96.09562,,,,
Sudan,SDN,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.74765,,,97.34819,95.47384,94.43256,91.68186,94.27647,,,,,
Senegal,SEN,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.39529,,,,,,42.71806,41.15033,,,,53.16795,51.29007,53.45215,62.16048,61.34342,61.65403,75.21687,71.61401,69.48011,77.24326,93.54942,91.83153,90.91023,89.1536,89.03745,74.72394,71.01626,,,,,
Singapore,SGP,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,85.47597,85.32915,85.26068,88.46268,91.15573,,,95.26111,77.82645,86.099,,,,,,,,,,,,,,,,,,,,,,,,96.56797,93.88152,,,,,,,,98.20661,,,,,
Solomon Islands,SLB,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.40242,88.07098,,,,,93.1754,87.73981,,,,
Sierra Leone,SLE,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.21545,88.37254,,,91.42083,89.13525,91.59633,,,,
El Salvador,SLV,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,64.11395,80.08524,86.91808,84.73746,,88.98814,85.77916,,,,71.40941,97.12117,95.066,94.6642,,,,89.61896,83.92977,,,86.85471,88.18522,,,90.59665,,,,,93.8878,94.72951,96.33978,,,94.93641,94.56336,94.373,96.10065,97.16131,95.94442,95.23883,93.63535,93.29435,93.12812,92.38631,91.72116,95.08438,,,,
San Marino,SMR,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.44191,97.58261,100,,,,,,,,,,
Somalia,SOM,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.29877,99.88488,98.69528,99.55092,99.89099,99.45826,99.29629,99.93916,98.96963,99.51709,99.63666,99.8454,,,,
Sub-Saharan Africa (excluding high income),SSA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,63.5471,62.74241,61.41783,60.86097,60.61805,59.55582,56.89181,56.97291,55.41856,54.10004,56.59962,58.11465,58.59557,60.40878,61.02766,61.20338,60.53215,60.25878,59.13101,59.98189,60.91361,61.6359,61.3461,62.37066,61.58096,63.19775,65.4307,66.61628,,70.43501,71.50834,72.49356,74.1961,73.70923,74.36446,75.23854,76.0577,75.29385,75.9649,76.09954,76.30108,75.92235,,,,,
South Sudan,SSD,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,63.56614,62.7606,61.43542,60.87796,60.63257,59.57017,56.90433,56.98413,55.43018,54.11128,56.61018,58.12571,58.60602,60.41792,61.037,61.2133,60.5421,60.26746,59.13954,59.98958,60.92185,61.64436,61.35349,62.37761,61.58784,63.20422,65.43672,66.62194,,70.43929,71.5125,72.4972,74.19931,73.71195,74.36677,75.24069,76.05966,75.29551,75.96678,76.10151,76.30307,75.92435,,,,,
Small states,SST,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,77.6751,77.48097,77.47046,78.4922,78.44219,,79.8942,80.54677,79.78816,80.45268,80.4066,81.70934,82.21308,82.46244,,84.05916,,85.11071,85.28161,,87.36475,87.75909,89.0579,88.30577,89.50257,89.17901,90.1554,,90.30138,,,,,90.01907,89.94485,,,,
Sao Tome and Principe,STP,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.78505,77.04485,77.10037,,,81.33725,,72.12465,99.07458,,85.26212,94.98573,,,100,,,,,
Suriname,SUR,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,88.9194,98.46006,94.2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7029,77.58621,63.32623,78.92571,78.55362,80.85443,82.81845,78.38142,79.10352,75.40085,69.80334,72.43534,,,,
Slovak Republic,SVK,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.24662,99.74338,,,99.51607,98.92559,100,,100,99.84429,99.56299,99.77957,100,99.53445,99.2878,99.24855,99.29992,99.28163,99.25416,99.26223,99.32824,99.19069,98.93188,,99.15734,,,,,
Slovenia,SVN,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.58823,,99.48219,99.58152,99.84303,,,,,,98.83016,98.80577,100,100,99.78565,100,99.78611,99.4689,99.93191,,,,,
Sweden,SWE,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.96948,100,99.90002,,100,,99.89556,99.80885,99.81767,99.54774,99.50542,99.68305,99.6844,99.86477,100,99.84629,99.25601,99.11655,,,,,
Eswatini,SWZ,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,65.32688,71.49066,79.14857,76.16598,73.06333,73.45273,75.73405,77.92935,81.91365,80.21724,81.88808,80.21583,80.72149,78.50654,77.96865,77.77012,81.33881,79.54684,87.57038,83.97119,84.19756,95.54832,89.63641,89.4898,87.8111,,,85.95552,90.46921,84.08051,79.09284,86.50592,85.30863,93.75124,95.49713,93.47105,,,,98.59532,95.53517,96.22757,98.2804,98.72088,98.72944,97.47413,97.99014,,,,,
Sint Maarten (Dutch part),SXM,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,92.88136,85.1216,,91.70854,,,96.69811,97.15302,,95.12761,98.5348,97.76021,96.77419,97.82815,100,98.57143,98.93491,99.03498,100,,,99.53596,100,100,,,,98.4692,97.2433,98.01203,99.36143,99.13793,100,97.27385,99.78177,,,99.631,97.86382,98.1241,98.13218,,,99.42969,100,100,99.07285,97.23837,,,,
Syrian Arab Republic,SYR,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,85.19255,84.82334,84.45645,82.5066,,80.34599,79.89315,80.09066,79.56712,79.98833,80.03264,80.5345,81.15784,80.35537,78.37746,74.74418,71.50405,69.58871,66.69288,65.7071,65.89245,63.49668,64.01948,,,,,68.78136,68.59911,71.30073,72.26384,100,98.26798,98.34874,98.81711,98.20983,98.68291,98.1459,97.78559,98.27506,97.8,57.31752,,,,,,,,,
Turks and Caicos Islands,TCA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.63265,,81.9209,,100,97.17514,,,,,,,,,,,,,,,,,
Chad,TCD,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.01398,77.03769,81.54165,61.14216,,,,62.25952,67.38613,,,67.90215,60.05984,69.88777,69.43051,77.03492,57.37042,57.43261,62.54417,,,,82.35227,87.77683,79.75524,86.84435,,,65.19256,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.34131,84.13453,84.58145,83.91482,83.04876,84.64297,86.12694,87.91191,89.45833,90.74643,90.69333,93.57469,95.91298,96.70048,96.49053,96.66223,97.12747,,,93.97405,95.58352,96.10863,95.89781,96.01004,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.94685,90.97737,90.90281,91.4882,93.26458,93.82908,94.79003,95.3653,95.6909,94.8661,95.22784,96.8892,97.7084,98.79159,98.91144,98.88318,98.92066,99.0516,99.20419,99.07929,96.74369,98.15228,98.48564,99.41371,99.54426,99.56388,,,,
Togo,TGO,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,91.5844,74.72188,70.36991,60.688,53.43774,42.68245,40.86871,59.98019,57.57098,72.26983,52.26894,75.98462,65.72581,60.92823,,,74.17739,64.02228,,,,76.694,78.85806,,73.11588,75.38604,75.98714,75.59438,,72.97449,,80.09737,87.5806,,82.18268,77.40149,82.70213,,79.96816,79.58255,,,,
Thailand,THA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,83.69998,80.9156,76.67158,75.54104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.25138,,,,
Tajikistan,TJK,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.72671,97.92386,97.72486,98.02255,,98.52867,98.49257,98.80367,99.22751,,,,,
Turkmenistan,TKM,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
