Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16-09-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
North Macedonia,MKD,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.97172,100,98.40319,,99.69823,99.87321,99.72726,98.4911,98.17016,98.86585,100,99.03559,100,99.07733,98.69452,,,,,,100,,,,,,,
Mali,MLI,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,72.19602,,,73.90027,60.44589,,68.35247,68.8042,,,,,,,,,,,,75.93657,82.22398,70.52063,80.02063,84.84721,88.46847,85.43639,,84.18822,85.96598,86.99057,93.73234,,,,77.75646,88.49901,77.23082,,,,,
Malta,MLT,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,100,96.78117,100,100,98.59823,100,97.84232,98.08847,,,,97.39594,,88.52327,78.92989,80.52178,79.44251,98.39435,90.03215,94.81287,100,100,100,99.92891,98.13073,99.96008,98.06811,99.60822,96.60626,97.51093,100,99.4278,,98.59872,90.10204,100,100,,,96.93654,98.78772,100,,100,100,100,,,,,
Myanmar,MMR,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,82.07287,74.71752,60.19025,,,,,,,,,,,,,,,,,,,,,,,,,,66.07489,66.90127,72.32754,74.09161,75.52239,,,75.4501,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,73.40187,75.71878,79.90173,76.44135,79.14998,72.09305,78.70013,79.84963,80.38635,82.43366,83.64481,83.75806,86.44478,85.30909,85.79789,87.00528,88.56717,87.44825,90.15805,90.15585,90.5587,90.44417,90.19096,90.18754,89.99164,89.80629,90.74146,90.3153,91.94838,93.67949,93.32044,92.4347,91.26417,91.63638,91.91053,92.38894,91.81537,91.5935,91.08068,87.31353,88.14899,88.93071,90.28829,92.12042,92.60509,,,,
Montenegro,MNE,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.48336,100,99.9731,,,,
Mongolia,MNG,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.29692,80.5143,,92.85315,92.97397,95.71464,96.44049,98.60597,99.46921,,,,,,,,,,,,,98.62441,98.80321,,,,
Northern Mariana Islands,MNP,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,32.28733,,47.49262,44.66353,,,,54.01811,,48.28359,48.59263,51.67088,53.71586,,,,49.81146,60.07772,,58.84725,,,57.13651,58.05713,63.55845,62.21689,57.52667,60.60357,57.29868,55.24641,58.09185,59.05767,60.74079,72.48739,,,,,,
Mauritania,MRT,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,89.1097,84.11552,,,,,,,,,,42.12516,,47.82332,52.3556,52.88644,53.41646,56.52884,,,,55.89006,,,53.81926,,,56.61658,61.56865,66.41407,,43.43179,,,61.02944,,61.1266,62.61949,,54.62223,67.56124,,,,
Mauritius,MUS,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.43427,65.19398,68.68164,67.81289,69.91075,74.29016,73.69192,76.66238,78.93345,75.29654,77.64986,76.51487,76.90848,76.46788,78.38869,80.00375,82.24978,81.66039,81.13477,81.91137,83.01964,83.52479,73.13349,87.65609,81.68693,81.45609,84.64194,100,,,,
Malawi,MWI,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,85.21312,97.08681,88.72774,94.07664,84.94912,86.0296,85.69556,87.53929,85.05796,77.42089,86.37218,87.16334,84.45436,88.33115,82.9631,91.6958,92.41548,92.41344,90.52314,88.26813,85.02758,,88.6381,,,,85.7001,90.58418,88.3942,,,83.97342,84.97976,87.82473,91.39047,84.86528,91.00302,89.92271,88.43855,,,,,,,,,,
Malaysia,MYS,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,98.41176,99.12745,,,,100,99.12079,98.7748,98.70389,97.1913,96.64537,95.43236,93.81716,90.91398,89.48228,87.32456,87.29868,91.66313,,,,,
North America,NAC,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.56794,99.56627,99.56328,,,,
Namibia,NAM,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.40271,,,,,,86.27264,87.83235,95.91941,,,,,90.39494,86.74859,,91.42579,93.17891,93.37442,,,95.14069,,,,,,,,,
New Caledonia,NCL,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,80.1877,78.4153,,79.77726,81.84506,81.11718,84.74892,93.99921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,43.6655,37.25169,45.06294,43.02437,45.29155,56.78258,56.28113,65.02335,,70.9865,,,,,,,,,45.97823,70.92946,46.19124,,,,,47.09526,,49.87769,48.44147,50.03469,59.38882,59.33287,64.50274,78.30493,73.20934,54.32512,61.70592,60.4181,68.96427,73.78217,65.46206,70.53683,66.96961,,60.00972,,,,,,
Nigeria,NGA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.42343,,,,,,,,,,59.83771,,,,,,,,,,,,
Nicaragua,NIC,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,62.03106,62.95564,64.06412,65.05059,65.44301,66.76118,66.61693,65.98369,66.04501,65.48867,65.56594,65.92177,66.56868,68.08567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.91105,99.75271,100,99.85673,99.51265,99.601,99.90383,99.37706,100,100,100,99.86645,99.61054,99.44726,100,99.94283,100,99.91709,100,,,,,
Nepal,NPL,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.15486,,,,,,,,81.07095,78.61395,91.04242,89.82003,87.79623,,,,87.86108,,,,,85.94196,88.12634,88.31792,88.94784,84.06958,,,,,
Nauru,NRU,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,92.81826,93.55325,93.26441,93.00011,92.51794,92.67406,93.11521,93.53024,93.77967,94.40169,94.56083,94.94502,95.2615,95.42627,95.90705,96.30705,96.89406,97.35477,97.63757,97.94469,98.01262,97.98103,98.01334,97.87692,97.87178,97.92995,98.04781,98.18604,97.53851,97.93107,98.23343,98.02903,98.1548,98.1457,,,,
Oman,OMN,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,83.93855,,82.34683,81.00058,,,,90.09094,89.20162,91.20426,93.80375,96.16539,94.62762,95.77887,97.86686,,98.56584,,97.43898,99.62451,100,99.16463,,,100,100,100,100,,,,,,,,,99.28668,99.36185,100,99.07388,98.21113,97.76477,96.75307,,,,
Other small states,OSS,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,68.90701,67.21173,,,,,,,,70.71916,72.12906,74.76419,72.93915,71.58361,73.5541,74.05818,,,,78.98528,80.15739,80.38775,,,81.64435,,84.33811,83.58062,84.80383,84.36097,,87.79891,89.25796,89.36729,88.72992,89.00081,88.88031,89.76702,90.28555,90.86228,90.27885,91.44409,90.91446,91.05032,90.84561,90.81667,,,,
Pakistan,PAK,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.15025,71.02073,78.95352,76.34161,75.70329,76.66411,74.90149,80.39745,78.41024,82.3353,,85.92435,,86.97538,,,,
Panama,PAN,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.63431,93.88082,100,99.78761,97.57563,100,100,100,,,,,100,,,,,
Peru,PER,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,76.74499,84.42418,83.69691,87.44837,,,,,,,,,,,,,,,,,,97.24654,98.95262,99.42773,99.70787,,98.90327,99.73863,100,99.39173,97.3294,99.38729,98.01208,95.72975,92.79903,99.9438,95.17065,96.14054,95.04318,93.81695,95.74209,,,,
Philippines,PHL,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.71107,,,98.95054,98.90392,97.60843,91.91505,100,99.28061,100,100,,,,,,97.88839,96.53775,96.22963,,,,,
Palau,PLW,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4252,,,,,,,,
Papua New Guinea,PNG,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.25155,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,,100,100,100,100,100,,,,,
Pre-demographic dividend,PRE,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,54.95728,53.55114,52.81847,53.44964,53.89099,52.53109,52.82592,53.48747,53.67274,53.00367,47.91878,48.93254,48.11435,48.62416,49.51524,50.00706,50.803,52.24184,52.50801,52.07265,52.22993,51.5362,51.14365,51.58087,52.29326,53.25907,52.98324,55.44084,55.43002,57.84133,59.69128,62.28633,64.53735,66.35274,67.33525,69.53668,71.764,71.81198,72.63258,73.47966,73.07926,72.93999,73.43284,73.23036,73.68313,72.56336,,,,,
Puerto Rico,PRI,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,36.40996,41.1854,41.67223,44.0329,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.71903,96.58803,93.65213,92.95913,92.68785,91.97885,90.40371,,88.37674,89.12541,90.01479,91.66553,92.5832,94.53467,,,,,,,,,,
West Bank and Gaza,PSE,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.76887,100,,,98.87288,98.70027,99.86087,99.17945,100,100,,98.95593,99.49326,96.81135,95.79547,94.73775,99.94435,96.86771,100,97.40224,98.81839,100,96.48447,,,,
Pacific island small states,PSS,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,76.32022,76.39949,77.55075,76.37622,75.02999,75.01431,77.61798,78.31353,78.2517,77.82291,77.41757,77.19613,77.16355,77.58412,77.25274,77.31292,77.99877,78.08463,82.0471,79.26952,79.48774,80.61508,81.94421,82.18619,83.83863,,,,,,,91.3804,90.88886,90.99847,91.65439,92.29762,92.97778,93.36587,93.17744,,,,,
Post-demographic dividend,PST,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,96.899,97.22311,97.00872,96.89851,97.29801,97.52605,97.75862,97.57117,97.26495,97.09359,97.05635,97.22346,97.4253,97.8392,97.71776,97.56197,97.58238,97.69915,97.66675,97.64539,97.72053,98.11299,98.05127,98.08027,98.09821,98.17373,98.20529,98.17473,98.21313,98.27507,98.27107,98.26278,98.19528,98.30281,98.34952,97.90123,98.21004,98.26045,98.24901,,,,
French Polynesia,PYF,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,100,92.15568,88.35128,94.71307,95.34128,96.0505,93.17886,95.83053,95.74022,95.86301,97.51934,,94.65997,93.38974,93.54362,89.31795,98.32383,85.7899,90.95344,97.67628,93.57116,97.39524,98.13893,100,99.14861,,,,,,,,,96.76856,97.25897,97.76604,100,100,,99.9499,,99.41559,100,100,100,99.15017,,,,,
Romania,ROU,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.97907,,,,,,100,,99.61132,100,99.94339,100,100,99.93288,,,100,100,100,100,,,,99.84943,100,,,,,
Russian Federation,RUS,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,99.88719,,,,,,
Rwanda,RWA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,9.94576,10.57261,9.86293,,10.77341,,,,,,,,,87.92198,90.97303,90.82379,88.92539,85.41423,85.11948,90.71514,,,,,,,,,,,,,,,,,,,,78.31703,75.72798,72.76072,70.04375,73.30081,88.17147,73.41762,,,,
South Asia,SAS,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,86.61269,86.68017,89.04747,80.44102,81.04409,82.04491,83.10423,84.15361,85.19243,86.29355,87.27405,88.25257,89.18574,90.128,91.05992,89.27817,91.77891,87.28032,89.45738,89.37663,89.68308,90.49221,90.22123,90.13803,90.23342,89.97825,90.38838,90.05935,90.37114,89.04664,90.28481,89.59262,91.19497,,,,
Saudi Arabia,SAU,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.63159,,,,93.64545,98.62648,100,84.24706,86.13983,90.15644,99.84111,,,,
Sudan,SDN,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.64888,,,94.5821,93.46396,94.09441,91.41276,89.90779,,,,,
Senegal,SEN,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.85737,,,,,,45.40672,43.38168,,,,56.64442,54.21907,57.17961,65.83511,67.16684,67.02198,81.65943,78.10196,74.09259,81.40488,95.81046,93.947,93.08352,92.78818,91.05648,78.4721,75.28023,,,,,
Singapore,SGP,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,77.99054,78.4949,78.96783,81.68123,85.5375,,,94.43328,66.8446,77.2909,,,,,,,,,,,,,,,,,,,,,,,,89.576,87.99351,,,,,,,,100,,,,,
Solomon Islands,SLB,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.60208,90.00498,,,,,89.3384,88.68398,,,,
Sierra Leone,SLE,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.35887,87.56975,,,91.59577,85.96405,89.3588,,,,
El Salvador,SLV,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,66.52063,87.58113,96.01035,95.06604,,96.86898,98.68001,,,,72.80265,100,99.81983,95.31885,,,,88.01069,85.78348,,,87.42032,89.40278,,,92.15292,,,,,92.58458,96.89851,98.00289,,,95.52891,95.44545,95.99067,98.46161,99.45041,96.68218,96.38231,93.81872,92.99587,93.72886,92.78322,92.43728,95.2564,,,,
San Marino,SMR,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.72876,100,100,97.8998,,,,,,,,,,
Somalia,SOM,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.83108,99.692,100,97.33415,100,100,100,99.81182,100,99.6376,99.46377,99.54404,,,,
Sub-Saharan Africa (excluding high income),SSA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,61.82187,60.8501,59.51674,59.18618,58.27159,58.10432,57.29202,57.76685,57.95878,57.71117,54.99844,55.81011,53.88145,53.20878,55.40552,56.91251,58.03858,59.29573,59.39906,58.79406,58.92401,58.16287,57.47691,58.08663,58.80514,59.73775,59.6134,61.60074,60.96788,62.64033,64.6441,66.82666,,71.04979,71.56869,72.98822,74.84173,74.47254,75.57841,76.16229,76.60497,76.2187,76.13674,75.98971,76.14322,75.09058,,,,,
South Sudan,SSD,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,61.82979,60.85747,59.52645,59.19642,58.28298,58.11732,57.30454,57.77926,57.97007,57.72192,55.00859,55.8199,53.89147,53.21709,55.41367,56.9215,58.047,59.30297,59.40664,58.80217,58.9321,58.16989,57.48308,58.09297,58.81189,59.74458,59.62041,61.60661,60.97393,62.64561,64.64931,66.83128,,71.0533,71.57224,72.99132,74.84451,74.475,75.58043,76.16402,76.60652,76.22018,76.13862,75.99157,76.14467,75.09249,,,,,
Small states,SST,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,77.00355,78.94439,77.9608,77.99588,78.76675,78.87825,,80.11457,80.73768,80.22547,80.80636,81.12076,81.94718,82.47025,82.76321,,84.54516,,85.56508,84.58752,,87.93718,89.25876,89.54028,89.51271,90.20213,89.73817,90.73863,,90.97999,,,,,90.93202,91.23591,,,,
Sao Tome and Principe,STP,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.28926,78.37607,80.22508,,,70.09992,,73.30483,95.25737,,81.84031,90.8516,,,93.94692,,,,,
Suriname,SUR,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,79.62605,87.52072,76.67357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.53425,57.72333,48.15004,59.59671,60.58477,63.95927,62.81106,60.96964,58.79572,60.65757,54.39007,59.9359,,,,
Slovak Republic,SVK,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.55219,99.92915,,,99.42802,100,99.93138,,99.00446,99.54621,99.84575,99.61342,99.92513,99.45163,99.39087,99.52404,99.47355,99.51706,99.31644,99.23851,99.16996,99.20837,99.22107,,99.05959,,,,,
Slovenia,SVN,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,99.77487,100,99.76138,,,,,,100,100,99.96396,99.68717,99.68173,99.47039,100,99.05123,100,,,,,
Sweden,SWE,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.85028,100,,99.69521,,100,100,100,100,100,100,100,100,99.98059,100,100,100,,,,,
Eswatini,SWZ,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,70.71429,80.68548,81.65565,76.83119,76.98541,75.61108,77.51803,78.35956,81.99453,83.08805,83.50715,81.98354,81.83344,81.85251,79.57245,79.72484,80.57679,81.51113,88.66213,86.14725,87.26542,99.88072,93.47826,89.93511,87.38385,,,87.41307,91.01249,84.24658,88.86433,84.14933,84.28097,97.55335,95.09438,97.77688,,,,96.8583,96.84043,96.77192,99.76623,96.81329,100,99.77754,98.1119,,,,,
Sint Maarten (Dutch part),SXM,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,86.05042,82.07407,,82.41895,,,95.46569,98.79195,,97.2155,97.80488,99.08616,99.24623,100,97.73116,98.9432,95.30917,99.0232,98.21674,,,98.5932,93.92733,92.00143,,,,100,100,100,98.25,98.94242,99.50218,92.54808,100,,,100,98.61111,97.9564,95.22546,,,100,98.37347,94.72704,97.96438,97.48011,,,,
Syrian Arab Republic,SYR,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,90.88152,89.97155,88.19092,87.30197,,85.29237,84.12535,84.19883,81.68584,82.87536,84.31396,85.72175,86.52975,87.28804,87.32891,85.51156,83.25375,81.45607,81.91895,79.11637,77.27537,71.81948,73.11743,,,,,74.29101,73.49223,75.44009,77.46219,94.41357,97.41058,98.56596,98.34328,98.48826,98.61481,97.23851,98.03536,98.72956,97.93488,57.20027,,,,,,,,,
Turks and Caicos Islands,TCA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.75,,82.07547,,88.70715,88.15166,,,,,,,,,,,,,,,,,
Chad,TCD,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.046,74.70751,82.13901,66.07042,,,,69.37145,76.10372,,,72.47026,68.41344,77.90648,80.37706,86.13873,69.84987,71.2071,73.36927,,,,96.46363,100,91.81709,100,,,79.66074,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.66696,86.94325,87.23623,86.07253,84.86347,86.15017,87.48576,88.94945,90.30226,91.63388,91.47999,94.15888,96.62684,95.91327,96.36167,95.51469,94.91898,,,93.65777,96.39394,96.85535,97.09356,97.12934,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.65661,94.48271,94.28814,94.66642,96.39231,96.64946,97.2847,97.7636,97.96159,96.3867,96.36998,97.93911,98.85621,99.73209,99.68114,99.54614,99.20559,99.18236,99.27007,99.61137,97.68857,98.71079,98.90338,99.70943,99.50903,99.73263,,,,
Togo,TGO,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,93.13013,84.10313,79.77923,65.66011,63.4879,53.60691,55.74258,70.498,69.27368,77.93963,67.10808,79.83937,74.01379,69.16551,,,85.31683,72.72826,,,,80.5527,83.70094,,79.72738,81.31241,82.52324,82.48677,,81.8225,,87.96533,93.78479,,85.98521,82.24812,87.55734,,86.25079,84.17799,,,,
Thailand,THA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,84.889,83.24973,79.83917,77.3607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.76746,,,,
Tajikistan,TJK,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3565,99.57059,99.58004,99.74034,,99.48849,100,100,99.73514,,,,,
Turkmenistan,TKM,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,66.27148,72.77356,80.17818,80.50139,81.00045,,,,,,,,,,,,,,,,89.27361,,91.87878,91.07161,91.91704,92.29007,92.69576,93.30519,94.39323,94.84276,95.01938,96.15563,95.67508,95.08023,95.08264,95.09899,95.30136,95.19739,95.68595,95.50661,95.59049,95.44683,95.6226,95.68875,95.49656,95.61019,95.7617,95.9458,,,,
